Movie_Name,Star_Distribution
卡比利亚之夜 Le notti di Cabiria,"[59.6, 33.0, 6.6, 0.5, 0.3]"
呼喊与细语 Viskningar och rop,"[48.2, 40.1, 10.1, 1.1, 0.5]"
和平战士 Peaceful Warrior,"[43.3, 36.6, 17.2, 2.4, 0.6]"
哀乐中年,"[66.1, 29.5, 4.0, 0.3, 0.1]"
哭泣的草原 Τριλογία 1: Το Λιβάδι που δακρύζει,"[58.1, 32.3, 8.2, 1.1, 0.3]"
唐伯虎点秋香 唐伯虎點秋香,"[42.6, 43.8, 12.6, 0.7, 0.1]"
唐顿庄园：2013圣诞特别篇 Downton Abbey: The London Season,"[40.7, 42.2, 16.1, 0.9, 0.1]"
四月是你的谎言 四月は君の嘘,"[59.0, 29.6, 9.3, 1.5, 0.6]"
士兵之歌 Баллада о солдате,"[60.5, 32.8, 6.3, 0.2, 0.1]"
夏娃的时间 イヴの時間,"[41.7, 41.9, 14.2, 1.7, 0.5]"
夜 La Notte,"[51.9, 38.2, 8.8, 0.8, 0.3]"
大话西游之大圣娶亲 西遊記大結局之仙履奇緣,"[67.1, 26.1, 6.0, 0.5, 0.3]"
大话西游之月光宝盒 西遊記第壹佰零壹回之月光寶盒,"[58.3, 32.8, 8.1, 0.6, 0.2]"
天使爱美丽 Le fabuleux destin d'Amélie Poulain,"[50.2, 36.4, 11.9, 1.2, 0.3]"
婚姻生活 Scener ur ett äktenskap,"[61.3, 30.9, 6.9, 0.5, 0.4]"
安全至下 Safety Last!,"[50.8, 40.8, 7.7, 0.5, 0.2]"
寂寞芳心 Issız Adam,"[45.3, 39.7, 13.3, 1.3, 0.4]"
对不起，我爱你 미안하다 사랑한다,"[51.9, 33.7, 12.9, 1.1, 0.3]"
小马王 Spirit: Stallion of the Cimarron,"[45.5, 39.3, 14.0, 1.0, 0.2]"
左右情缘 左右情緣,"[40.6, 37.4, 20.0, 1.6, 0.4]"
开罗紫玫瑰 The Purple Rose of Cairo,"[45.3, 44.2, 9.8, 0.6, 0.1]"
情迷意乱 乱れる,"[62.2, 32.4, 4.7, 0.3, 0.3]"
战争与和平 Война и мир,"[64.2, 27.8, 6.9, 0.8, 0.3]"
战斗民族养成记 Как я стал русским,"[62.2, 30.2, 6.9, 0.6, 0.1]"
新龙门客栈 新龍門客棧,"[41.4, 46.0, 11.9, 0.6, 0.1]"
日出 Sunrise: A Song of Two Humans,"[52.7, 37.4, 9.0, 0.8, 0.2]"
日瓦戈医生 Doctor Zhivago,"[42.2, 42.8, 13.5, 1.3, 0.3]"
时空恋旅人 About Time,"[49.1, 38.4, 11.5, 0.8, 0.2]"
春宵苦短，少女前进吧！ 夜は短し歩けよ乙女,"[47.2, 38.0, 12.5, 1.8, 0.6]"
机器人总动员 WALL·E,"[71.2, 24.3, 4.2, 0.2, 0.1]"
李献计历险记,"[52.4, 34.1, 11.4, 1.6, 0.5]"
查令十字街84号 84 Charing Cross Road,"[44.6, 43.4, 11.3, 0.5, 0.2]"
棒球英豪 タッチ,"[71.7, 21.7, 6.0, 0.4, 0.1]"
樱花盛开 Kirschblüten - Hanami,"[44.5, 41.8, 12.0, 1.4, 0.2]"
歌厅 Cabaret,"[53.5, 37.2, 8.3, 0.8, 0.3]"
浮云 浮雲,"[44.6, 43.4, 10.9, 0.8, 0.3]"
淘金记 The Gold Rush,"[60.8, 33.7, 5.1, 0.3, 0.1]"
烈焰焚币 Plata quemada,"[45.6, 37.0, 15.4, 1.6, 0.3]"
爱情短片 Krótki film o miłości,"[52.8, 36.7, 9.5, 0.8, 0.2]"
生命是个奇迹 Живот је чудо,"[50.5, 38.1, 9.6, 1.3, 0.5]"
甲贺忍法帖 バジリスク ～甲賀忍法帖～,"[52.7, 35.6, 10.4, 1.0, 0.3]"
莫斯科不相信眼泪 Москва слезам не верит,"[40.4, 46.0, 12.5, 0.8, 0.3]"
街角的商店 The Shop Around the Corner,"[44.4, 46.0, 9.1, 0.4, 0.0]"
解构爱情狂 Deconstructing Harry,"[42.6, 44.2, 12.2, 0.8, 0.2]"
豹 Il Gattopardo,"[52.0, 36.7, 10.0, 1.0, 0.3]"
超时空要塞：可曾记得爱 超時空要塞マクロス 愛・おぼえていますか,"[57.2, 31.6, 9.9, 0.9, 0.4]"
迷魂记 Vertigo,"[42.5, 45.3, 11.3, 0.8, 0.2]"
邦尼和琼 Benny & Joon,"[41.4, 43.5, 13.8, 1.0, 0.1]"
邮差 Il postino,"[48.6, 41.6, 9.0, 0.6, 0.2]"
铁达尼号沉没记 Titanic,"[50.9, 36.6, 10.9, 1.2, 0.5]"
隐藏的恋情 Un amour à taire,"[43.4, 43.0, 12.4, 1.1, 0.2]"
雁南飞 Летят журавли,"[41.1, 46.9, 11.2, 0.7, 0.1]"
雨中曲 Singin' in the Rain,"[58.4, 34.0, 7.1, 0.4, 0.1]"
对不起青春 ごめんね青春！,"[60.4, 30.6, 8.0, 0.7, 0.2]"
风筝,"[55.5, 32.8, 8.8, 1.8, 1.2]"
马戏团 The Circus,"[63.2, 31.7, 4.9, 0.2, 0.1]"
魔卡少女樱剧场版：被封印的卡片 劇場版カードキャプターさくら 封印されたカード,"[56.0, 32.9, 10.3, 0.8, 0.2]"
"黑猫白猫 Црна мачка, бели мачор","[43.0, 41.4, 13.5, 1.8, 0.4]"
不设限通缉 Running on Empty,"[42.1, 46.0, 11.3, 0.5, 0.1]"
世界旦夕之间 Welt am Draht,"[45.7, 40.9, 11.4, 1.4, 0.7]"
假面 Persona,"[52.7, 34.7, 10.5, 1.4, 0.8]"
偷拐抢骗 Snatch,"[40.4, 46.3, 12.3, 0.9, 0.2]"
凡尔杜先生 Monsieur Verdoux,"[47.0, 41.7, 10.1, 0.8, 0.4]"
千面佳人 Penelope,"[49.8, 37.5, 11.3, 1.1, 0.3]"
卡里加里博士的小屋 Das Cabinet des Dr. Caligari,"[50.2, 39.4, 9.5, 0.6, 0.3]"
古畑任三郎 VS SMAP,"[48.8, 37.4, 12.9, 0.7, 0.1]"
古畑任三郎 最后之舞 古畑任三郎ファイナル ラスト・ダンス,"[63.1, 29.8, 6.5, 0.5, 0.2]"
古畑任三郎完结篇 重生之死 古畑任三郎ファイナル 今、甦る死,"[61.1, 31.0, 7.1, 0.6, 0.2]"
啤酒谋杀案 Poirot: Five Little Pigs,"[42.5, 45.0, 11.9, 0.4, 0.1]"
天国与地狱 天国と地獄,"[40.8, 48.2, 10.2, 0.7, 0.1]"
审判 Le procès,"[44.9, 40.4, 11.8, 2.0, 1.0]"
小丑 Joker,"[72.2, 21.4, 4.3, 0.7, 1.4]"
少年犯 第一季 The Young Offenders Season 1,"[63.5, 29.2, 6.3, 0.7, 0.2]"
布朗克斯的故事 A Bronx Tale,"[44.2, 45.0, 10.0, 0.6, 0.2]"
帷幕：波洛的最后一案 Curtain: Poirot's Last Case,"[64.5, 28.0, 6.6, 0.4, 0.5]"
摩斯探长前传 试映集 Endeavour,"[51.7, 40.9, 7.1, 0.3, 0.1]"
杀人短片 Krótki film o zabijaniu,"[41.4, 41.6, 14.5, 1.9, 0.6]"
杀手 The Killing,"[41.4, 49.0, 9.0, 0.4, 0.2]"
格莫拉 第一季 Gomorra  - La serie Season 1,"[62.9, 28.7, 7.3, 0.8, 0.3]"
法外之徒 Bande à part,"[44.7, 43.6, 10.5, 1.0, 0.3]"
流浪者之歌 Дом за вешање,"[61.4, 31.2, 6.4, 0.7, 0.3]"
特写 نمای نزدیک,"[43.6, 41.7, 12.9, 1.4, 0.4]"
犯罪现场调查完结篇：不朽 CSI: Immortality,"[48.5, 30.7, 17.9, 2.4, 0.5]"
电话谋杀案 Dial M for Murder,"[46.0, 45.4, 8.1, 0.4, 0.1]"
男人的争斗 Du rififi chez les hommes,"[42.3, 46.3, 10.4, 0.7, 0.3]"
看不见的客人(意大利版) Il testimone invisibile,"[61.3, 33.0, 4.6, 0.4, 0.7]"
福禄双霸天 The Blues Brothers,"[41.8, 36.4, 18.1, 2.7, 0.9]"
秘密花园 시크릿 가든,"[41.0, 38.4, 18.0, 2.0, 0.5]"
纸月亮 Paper Moon,"[41.5, 48.1, 9.9, 0.4, 0.1]"
辛普森：美国制造 O.J.: Made in America,"[78.0, 19.2, 2.5, 0.2, 0.2]"
虎豹小霸王 Butch Cassidy and the Sundance Kid,"[44.8, 43.1, 11.2, 0.8, 0.2]"
追随 Following,"[55.6, 36.7, 7.1, 0.5, 0.2]"
天使在美国第二部：重建 National Theatre Live: Angels in America Part Two - Perestroika,"[75.4, 21.3, 2.8, 0.4, 0.2]"
难兄难弟 難兄難弟,"[58.2, 30.9, 10.0, 0.7, 0.2]"
刺客信条：余烬 Assassin's Creed: Embers,"[40.7, 35.3, 20.9, 2.4, 0.6]"
使女的故事 第三季 The Handmaid's Tale Season 3,"[50.2, 32.3, 14.0, 2.7, 0.8]"
别了武器 武器よさらば,"[49.0, 40.5, 9.5, 0.7, 0.2]"
博士之日 The Day Of The Doctor,"[60.1, 24.8, 11.1, 2.6, 1.3]"
回到未来 Back to the Future,"[43.1, 44.8, 11.5, 0.6, 0.1]"
大决战！超奥特曼八兄弟 大決戦！超ウルトラ8兄弟,"[39.0, 37.2, 20.0, 2.8, 1.0]"
潜行者 Сталкер,"[56.8, 28.8, 10.6, 2.5, 1.3]"
"神秘博士特别篇：时间尽头(下) ""Doctor Who"" The End of Time: Part Two","[75.3, 18.0, 5.5, 0.6, 0.5]"
神秘博士：2017圣诞特别篇 Doctor Who 2017 Christmas Special,"[40.6, 34.0, 20.6, 4.1, 0.8]"
神秘博士：下一位博士 Doctor Who: The Next Doctor,"[44.0, 37.5, 17.0, 1.1, 0.4]"
神秘博士：博士之时 Doctor Who: The Time of the Doctor,"[51.7, 31.1, 13.2, 2.9, 1.2]"
神秘博士：圣诞颂歌 A Christmas Carol,"[47.0, 37.2, 14.2, 1.1, 0.5]"
神秘博士：最后的圣诞 Doctor Who: Last Christmas,"[39.7, 42.6, 15.3, 1.6, 0.8]"
神秘博士：火星之水 Doctor Who: The Waters of Mars,"[62.5, 28.3, 7.8, 0.8, 0.5]"
神秘博士：瑞芙·桑恩的丈夫们 Doctor Who: The Husbands of River Song,"[43.1, 36.0, 16.0, 3.2, 1.8]"
神秘博士：诅咒之旅 Doctor Who: Voyage of the Damned,"[57.6, 32.0, 9.7, 0.3, 0.3]"
神秘博士：逃跑新娘 Doctor Who: The Runaway Bride,"[55.3, 34.4, 9.4, 0.7, 0.2]"
霹雳五号 Short Circuit,"[45.4, 41.5, 12.1, 0.7, 0.2]"
飞向太空 Солярис,"[45.4, 38.6, 13.2, 2.1, 0.7]"
黑礁：罗贝尔特的复仇 Black Lagoon: Roberta's Blood Trail,"[55.8, 33.5, 9.4, 1.0, 0.3]"
离亲叛众 The Outcast,"[49.8, 37.1, 9.9, 2.5, 0.6]"
法律与秩序 第一季 Law & Order Season 1,"[71.6, 23.4, 4.4, 0.4, 0.1]"
全职猎人 Hunter x Hunter,"[74.7, 20.6, 4.3, 0.2, 0.2]"
剑豪生死斗 シグルイ,"[66.7, 24.2, 7.5, 1.1, 0.5]"
黄昏双镖客 Per qualche dollaro in più,"[47.0, 44.1, 8.4, 0.4, 0.1]"
一夜狂欢 A Hard Day's Night,"[45.7, 36.5, 15.7, 1.6, 0.5]"
三笑,"[40.4, 43.8, 15.2, 0.5, 0.2]"
吉米·鸡毛逊毙了！马达翻身当主持 Jimmy Kimmel Sucks!,"[76.2, 18.9, 4.3, 0.3, 0.3]"
四分钟 Vier Minuten,"[41.7, 43.8, 13.1, 1.2, 0.4]"
四重奏 カルテット,"[62.5, 30.3, 6.2, 0.7, 0.3]"
小小食杂铺 おかしの家,"[41.0, 43.1, 14.2, 1.3, 0.4]"
平凡的世界,"[47.5, 37.8, 11.2, 2.0, 1.5]"
悲惨世界：25周年纪念演唱会 Les Misérables in Concert: The 25th Anniversary,"[83.0, 15.0, 1.8, 0.2, 0.1]"
抛掉书本上街去 書を捨てよ町へ出よう,"[41.4, 40.9, 14.6, 2.4, 0.7]"
探戈课 The Tango Lesson,"[39.8, 42.8, 15.1, 1.8, 0.5]"
泰勒·斯威夫特：爱的告白世界巡回演唱会 Taylor Swift: Speak Now World Tour Live,"[77.2, 16.6, 4.8, 0.8, 0.5]"
王菲：幻乐一场,"[65.5, 21.4, 9.5, 2.0, 1.6]"
生命因你动听 Mr. Holland's Opus,"[41.8, 44.5, 12.5, 0.9, 0.3]"
舞台春秋 Limelight,"[49.7, 38.6, 10.0, 1.4, 0.3]"
艾美的世界 Amy,"[44.0, 42.7, 12.3, 0.8, 0.1]"
里斯本的故事 Lisbon Story,"[40.9, 44.5, 13.0, 1.3, 0.2]"
